date,product_name,product_id,season,is_holiday,is_weekend,demand,competitor_price,base_cost,selling_price,discount_pct,effective_price,units_sold,revenue,profit,profit_margin_pct
2022-06-02,Graphic Bundle Pro,0,2,0,0,49.34,30.95,8.0,29.9,0.0,29.9,5.0,149.5,109.5,73.24
2022-06-03,Logo Template Pack,1,2,0,0,53.38,17.25,5.0,18.38,12.99,15.99,8.0,127.94,87.94,68.74
2022-06-04,Mockup Studio Kit,2,2,0,1,54.32,38.27,10.0,39.31,6.84,36.62,6.0,219.73,159.73,72.69
2022-06-07,Social Media Pack,3,2,0,0,44.3,16.38,4.0,15.35,0.0,15.35,4.0,61.4,45.4,73.94
2022-06-05,UI Component Set,4,2,0,1,58.48,46.22,12.0,49.27,14.27,42.24,8.0,337.91,241.91,71.59
2022-06-06,Graphic Bundle Pro,0,2,0,0,38.69,27.64,8.0,27.01,0.0,27.01,4.0,108.04,76.04,70.38
2022-06-09,Logo Template Pack,1,2,0,0,39.04,20.46,5.0,18.9,0.0,18.9,4.0,75.6,55.6,73.54
2022-06-08,Mockup Studio Kit,2,2,0,0,40.05,47.26,10.0,41.58,0.0,41.58,4.0,166.32,126.32,75.95
2022-06-12,Social Media Pack,3,2,0,1,66.16,12.48,4.0,14.71,9.43,13.32,9.0,119.91,83.91,69.98
2022-06-12,UI Component Set,4,2,0,1,46.14,43.46,12.0,45.47,9.54,41.13,6.0,246.79,174.79,70.83
2022-06-14,Graphic Bundle Pro,0,2,0,0,40.93,31.41,8.0,29.15,0.0,29.15,4.0,116.6,84.6,72.56
2022-06-14,Logo Template Pack,1,2,0,0,28.9,20.45,5.0,18.12,5.33,17.15,4.0,68.62,48.62,70.85
2022-06-15,Mockup Studio Kit,2,2,0,0,28.43,49.9,10.0,41.09,6.36,38.48,2.0,76.95,56.95,74.01
2022-06-17,Social Media Pack,3,2,0,0,37.14,19.23,4.0,16.34,0.0,16.34,3.0,49.02,37.02,75.52
2022-06-17,UI Component Set,4,2,0,0,40.92,58.48,12.0,51.96,0.0,51.96,3.0,155.88,119.88,76.91
2022-06-15,Graphic Bundle Pro,0,2,0,0,44.5,23.27,8.0,25.5,10.17,22.91,7.0,160.35,104.35,65.08
2022-06-20,Logo Template Pack,1,2,0,0,39.98,14.34,5.0,15.91,3.47,15.36,6.0,92.15,62.15,67.44
2022-06-21,Mockup Studio Kit,2,2,0,0,41.98,46.17,10.0,41.33,0.0,41.33,4.0,165.32,125.32,75.8
2022-06-20,Social Media Pack,3,2,0,0,37.55,12.18,4.0,12.84,8.97,11.69,6.0,70.13,46.13,65.78
2022-06-19,UI Component Set,4,2,0,1,65.11,57.27,12.0,56.1,0.0,56.1,6.0,336.6,264.6,78.61
2022-06-23,Graphic Bundle Pro,0,2,0,0,53.12,29.6,8.0,29.66,7.31,27.49,6.0,164.95,116.95,70.9
2022-06-24,Logo Template Pack,1,2,0,0,34.04,23.79,5.0,20.18,0.0,20.18,4.0,80.72,60.72,75.22
2022-06-23,Mockup Studio Kit,2,2,0,0,62.67,38.96,10.0,40.96,12.47,35.85,8.0,286.82,206.82,72.11
2022-06-27,Social Media Pack,3,2,0,0,46.61,12.37,4.0,13.48,13.65,11.64,7.0,81.48,53.48,65.64
2022-06-26,UI Component Set,4,2,0,1,51.96,60.91,12.0,55.34,0.0,55.34,4.0,221.36,173.36,78.32
2022-06-25,Graphic Bundle Pro,0,2,0,1,43.79,34.2,8.0,30.88,0.0,30.88,5.0,154.4,114.4,74.09
2022-06-27,Logo Template Pack,1,2,0,0,30.18,19.25,5.0,17.62,0.0,17.62,3.0,52.86,37.86,71.62
2022-06-29,Mockup Studio Kit,2,2,0,0,20.2,48.55,10.0,39.13,15.44,33.09,3.0,99.26,69.26,69.78
2022-06-30,Social Media Pack,3,2,0,0,37.99,18.57,4.0,16.06,0.0,16.06,4.0,64.24,48.24,75.09
2022-06-30,UI Component Set,4,2,0,0,39.49,46.04,12.0,45.46,0.0,45.46,5.0,227.3,167.3,73.6
2022-06-30,Graphic Bundle Pro,0,2,0,0,19.33,32.75,8.0,27.32,14.72,23.3,3.0,69.9,45.9,65.67
2022-07-05,Logo Template Pack,1,2,0,0,33.2,18.95,5.0,17.7,0.0,17.7,4.0,70.8,50.8,71.75
2022-07-02,Mockup Studio Kit,2,2,0,1,39.65,29.55,10.0,32.66,13.1,28.38,6.0,170.29,110.29,64.77
2022-07-07,Social Media Pack,3,2,0,0,32.49,15.89,4.0,14.39,0.0,14.39,3.0,43.17,31.17,72.2
2022-07-08,UI Component Set,4,2,0,0,36.7,50.41,12.0,47.1,0.0,47.1,4.0,188.4,140.4,74.52
2022-07-08,Graphic Bundle Pro,0,2,0,0,38.53,28.1,8.0,27.22,0.0,27.22,5.0,136.1,96.1,70.61
2022-07-10,Logo Template Pack,1,2,0,1,67.42,23.11,5.0,22.38,0.0,22.38,6.0,134.28,104.28,77.66
2022-07-07,Mockup Studio Kit,2,2,0,0,39.03,38.15,10.0,36.86,0.0,36.86,5.0,184.3,134.3,72.87
2022-07-10,Social Media Pack,3,2,0,1,65.51,18.62,4.0,17.74,0.0,17.74,5.0,88.7,68.7,77.45
2022-07-11,UI Component Set,4,2,0,0,31.35,38.32,12.0,40.0,11.87,35.25,5.0,176.26,116.26,65.96
2022-07-11,Graphic Bundle Pro,0,2,0,0,32.72,28.86,8.0,26.93,0.0,26.93,3.0,80.79,56.79,70.29
2022-07-11,Logo Template Pack,1,2,0,0,47.06,24.43,5.0,21.49,0.0,21.49,4.0,85.96,65.96,76.73
2022-07-15,Mockup Studio Kit,2,2,0,0,32.6,45.38,10.0,39.48,0.0,39.48,3.0,118.44,88.44,74.67
2022-07-14,Social Media Pack,3,2,0,0,40.42,15.24,4.0,14.55,0.0,14.55,4.0,58.2,42.2,72.51
2022-07-18,UI Component Set,4,2,0,0,48.81,55.52,12.0,52.03,0.0,52.03,4.0,208.12,160.12,76.94
2022-07-16,Graphic Bundle Pro,0,2,0,1,47.49,22.14,8.0,25.28,6.47,23.64,7.0,165.51,109.51,66.17
2022-07-20,Logo Template Pack,1,2,0,0,34.77,24.11,5.0,20.4,0.0,20.4,2.0,40.8,30.8,75.49
2022-07-18,Mockup Studio Kit,2,2,0,0,38.89,46.57,10.0,41.05,0.0,41.05,4.0,164.2,124.2,75.64
2022-07-22,Social Media Pack,3,2,0,0,35.83,11.73,4.0,12.51,14.98,10.64,7.0,74.45,46.45,62.39
2022-07-19,UI Component Set,4,2,0,0,48.56,46.53,12.0,47.48,5.72,44.76,6.0,268.58,196.58,73.19
2022-07-23,Graphic Bundle Pro,0,2,0,1,44.78,25.71,8.0,26.75,7.0,24.88,5.0,124.39,84.39,67.84
2022-07-25,Logo Template Pack,1,2,0,0,29.54,14.66,5.0,15.28,30.57,10.61,8.0,84.87,44.87,52.87
2022-07-25,Mockup Studio Kit,2,2,0,0,37.49,48.43,10.0,41.76,0.0,41.76,4.0,167.04,127.04,76.05
2022-07-25,Social Media Pack,3,2,0,0,38.58,14.68,4.0,14.16,0.0,14.16,4.0,56.64,40.64,71.75
2022-07-27,UI Component Set,4,2,0,0,50.04,58.86,12.0,53.94,0.0,53.94,4.0,215.76,167.76,77.75
2022-07-25,Graphic Bundle Pro,0,2,0,0,38.24,30.65,8.0,28.46,0.0,28.46,3.0,85.38,61.38,71.89
2022-07-27,Logo Template Pack,1,2,0,0,55.21,21.89,5.0,20.84,0.0,20.84,5.0,104.2,79.2,76.01
2022-07-27,Mockup Studio Kit,2,2,0,0,29.29,39.49,10.0,36.01,13.75,31.06,5.0,155.29,105.29,67.8
2022-07-29,Social Media Pack,3,2,0,0,31.53,18.22,4.0,15.5,0.0,15.5,3.0,46.5,34.5,74.19
2022-07-29,UI Component Set,4,2,0,0,50.32,60.0,12.0,54.56,0.0,54.56,4.0,218.24,170.24,78.01
2022-08-01,Graphic Bundle Pro,0,2,0,0,57.22,36.7,8.0,33.69,0.0,33.69,4.0,134.76,102.76,76.25
2022-07-31,Logo Template Pack,1,2,0,1,55.72,24.19,5.0,22.03,0.0,22.03,4.0,88.12,68.12,77.3
2022-08-01,Mockup Studio Kit,2,2,0,0,50.56,40.35,10.0,39.76,0.0,39.76,5.0,198.8,148.8,74.85
2022-08-03,Social Media Pack,3,2,0,0,43.34,12.95,4.0,13.58,11.31,12.04,6.0,72.26,48.26,66.79
2022-08-03,UI Component Set,4,2,0,0,16.18,62.63,12.0,49.19,16.35,41.15,2.0,82.29,58.29,70.83
2022-08-06,Graphic Bundle Pro,0,2,0,1,54.85,29.67,8.0,29.9,8.5,27.36,6.0,164.15,116.15,70.76
2022-08-08,Logo Template Pack,1,2,0,0,37.22,17.96,5.0,17.51,0.0,17.51,4.0,70.04,50.04,71.44
2022-08-07,Mockup Studio Kit,2,2,0,1,48.29,44.41,10.0,41.44,0.0,41.44,4.0,165.76,125.76,75.87
2022-08-09,Social Media Pack,3,2,0,0,50.85,15.35,4.0,15.23,0.0,15.23,6.0,91.38,67.38,73.74
2022-08-09,UI Component Set,4,2,0,0,34.72,54.42,12.0,48.72,0.0,48.72,4.0,194.88,146.88,75.37
2022-08-11,Graphic Bundle Pro,0,2,0,0,43.71,25.91,8.0,26.73,13.87,23.02,6.0,138.14,90.14,65.25
2022-08-14,Logo Template Pack,1,2,0,1,54.81,24.61,5.0,22.17,0.0,22.17,5.0,110.85,85.85,77.45
2022-08-11,Mockup Studio Kit,2,2,0,0,38.91,34.02,10.0,34.78,5.77,32.77,6.0,196.64,136.64,69.49
2022-08-16,Social Media Pack,3,2,0,0,58.16,13.07,4.0,14.52,6.05,13.64,7.0,95.49,67.49,70.68
2022-08-17,UI Component Set,4,2,0,0,44.4,55.17,12.0,50.99,0.0,50.99,4.0,203.96,155.96,76.47
2022-08-18,Graphic Bundle Pro,0,2,0,0,34.32,30.47,8.0,27.92,0.0,27.92,4.0,111.68,79.68,71.35
2022-08-17,Logo Template Pack,1,2,0,0,29.12,20.36,5.0,18.09,18.53,14.74,5.0,73.69,48.69,66.07
2022-08-17,Mockup Studio Kit,2,2,0,0,54.48,41.47,10.0,40.93,0.0,40.93,6.0,245.58,185.58,75.57
2022-08-21,Social Media Pack,3,2,0,1,35.82,19.29,4.0,16.29,0.0,16.29,3.0,48.87,36.87,75.45
2022-08-22,UI Component Set,4,2,0,0,44.51,54.09,12.0,50.47,0.0,50.47,4.0,201.88,153.88,76.22
2022-08-22,Graphic Bundle Pro,0,2,0,0,35.07,27.59,8.0,26.56,0.0,26.56,4.0,106.24,74.24,69.88
2022-08-23,Logo Template Pack,1,2,0,0,37.2,18.91,5.0,17.98,0.0,17.98,4.0,71.92,51.92,72.19
2022-08-24,Mockup Studio Kit,2,2,0,0,38.45,45.99,10.0,40.69,0.0,40.69,3.0,122.07,92.07,75.42
2022-08-25,Social Media Pack,3,2,0,0,35.28,15.36,4.0,14.3,0.0,14.3,3.0,42.9,30.9,72.03
2022-08-27,UI Component Set,4,2,0,1,41.58,46.64,12.0,46.17,0.0,46.17,4.0,184.68,136.68,74.01
2022-08-27,Graphic Bundle Pro,0,2,0,1,43.53,35.11,8.0,31.3,0.0,31.3,4.0,125.2,93.2,74.44
2022-08-28,Logo Template Pack,1,2,0,1,48.7,16.63,5.0,17.72,7.35,16.42,6.0,98.51,68.51,69.55
2022-08-29,Mockup Studio Kit,2,2,0,0,42.98,39.7,10.0,38.25,0.0,38.25,4.0,153.0,113.0,73.86
2022-08-31,Social Media Pack,3,2,0,0,44.38,18.85,4.0,16.59,0.0,16.59,4.0,66.36,50.36,75.89
2022-08-29,UI Component Set,4,2,0,0,28.3,58.1,12.0,49.3,15.81,41.51,4.0,166.02,118.02,71.09
2022-08-30,Graphic Bundle Pro,0,2,0,0,39.79,24.78,8.0,25.71,4.71,24.5,6.0,146.99,98.99,67.34
2022-08-31,Logo Template Pack,1,2,0,0,44.45,23.39,5.0,20.77,0.0,20.77,3.0,62.31,47.31,75.93
2022-09-02,Mockup Studio Kit,2,3,0,0,53.54,45.5,10.0,42.8,0.0,42.8,4.0,171.2,131.2,76.64
2022-09-01,Social Media Pack,3,3,0,0,43.61,15.54,4.0,14.89,0.0,14.89,4.0,59.56,43.56,73.14
2022-09-02,UI Component Set,4,3,0,0,36.48,45.4,12.0,44.55,0.0,44.55,4.0,178.2,130.2,73.06
2022-09-03,Graphic Bundle Pro,0,3,0,1,60.74,28.57,8.0,30.03,4.77,28.6,7.0,200.18,144.18,72.03
2022-09-07,Logo Template Pack,1,3,0,0,41.74,24.42,5.0,21.08,0.0,21.08,4.0,84.32,64.32,76.28
2022-09-08,Mockup Studio Kit,2,3,0,0,6.21,49.0,10.0,37.17,8.28,34.09,1.0,34.09,24.09,70.67
2022-09-07,Social Media Pack,3,3,0,0,53.19,14.93,4.0,15.16,14.17,13.01,6.0,78.07,54.07,69.26
2022-09-08,UI Component Set,4,3,0,0,34.67,38.55,12.0,40.77,12.29,35.76,7.0,250.32,166.32,66.44
2022-09-11,Graphic Bundle Pro,0,3,0,1,37.54,31.06,8.0,28.58,0.0,28.58,4.0,114.32,82.32,72.01
2022-09-10,Logo Template Pack,1,3,0,1,74.24,14.41,5.0,18.55,13.62,16.02,11.0,176.26,121.26,68.8
2022-09-10,Mockup Studio Kit,2,3,0,1,83.71,38.13,10.0,43.82,12.63,38.29,8.0,306.28,226.28,73.88
2022-09-12,Social Media Pack,3,3,0,0,39.4,16.96,4.0,15.34,0.0,15.34,4.0,61.36,45.36,73.92
2022-09-15,UI Component Set,4,3,0,0,60.49,53.76,12.0,53.44,0.0,53.44,5.0,267.2,207.2,77.54
2022-09-16,Graphic Bundle Pro,0,3,0,0,41.21,37.63,8.0,32.3,0.0,32.3,4.0,129.2,97.2,75.23
2022-09-18,Logo Template Pack,1,3,0,1,68.17,16.07,5.0,18.92,9.55,17.11,9.0,154.02,109.02,70.78
2022-09-19,Mockup Studio Kit,2,3,0,0,63.75,44.22,10.0,43.75,0.0,43.75,5.0,218.75,168.75,77.14
2022-09-18,Social Media Pack,3,3,0,1,64.64,12.08,4.0,14.42,5.09,13.69,7.0,95.8,67.8,70.77
2022-09-19,UI Component Set,4,3,0,0,27.78,60.33,12.0,50.31,11.39,44.58,3.0,133.74,97.74,73.08
2022-09-22,Graphic Bundle Pro,0,3,0,0,56.76,23.26,8.0,26.91,8.41,24.65,7.0,172.53,116.53,67.54
2022-09-22,Logo Template Pack,1,3,0,0,41.38,23.98,5.0,20.83,0.0,20.83,3.0,62.49,47.49,76.0
2022-09-23,Mockup Studio Kit,2,3,0,0,52.42,38.33,10.0,39.04,5.57,36.87,6.0,221.19,161.19,72.87
2022-09-24,Social Media Pack,3,3,0,1,42.98,19.13,4.0,16.64,0.0,16.64,3.0,49.92,37.92,75.96
2022-09-22,UI Component Set,4,3,0,0,29.07,53.49,12.0,47.14,12.95,41.04,4.0,164.14,116.14,70.76
2022-09-27,Graphic Bundle Pro,0,3,0,0,42.92,29.08,8.0,28.22,0.0,28.22,4.0,112.88,80.88,71.65
2022-09-27,Logo Template Pack,1,3,0,0,36.27,24.35,5.0,20.63,0.0,20.63,3.0,61.89,46.89,75.76
2022-09-27,Mockup Studio Kit,2,3,0,0,33.46,29.98,10.0,31.91,0.96,31.6,4.0,126.41,86.41,68.36
2022-09-27,Social Media Pack,3,3,0,0,49.95,14.07,4.0,14.53,6.41,13.6,5.0,67.99,47.99,70.58
2022-09-30,UI Component Set,4,3,0,0,47.72,45.96,12.0,47.03,5.83,44.29,6.0,265.73,193.73,72.9
2022-09-29,Graphic Bundle Pro,0,3,0,0,55.31,35.51,8.0,32.87,0.0,32.87,5.0,164.35,124.35,75.66
2022-09-29,Logo Template Pack,1,3,0,0,37.19,24.0,5.0,20.53,0.0,20.53,3.0,61.59,46.59,75.65
2022-10-03,Mockup Studio Kit,2,3,0,0,52.89,31.96,10.0,35.93,6.82,33.48,7.0,234.36,164.36,70.13
2022-10-05,Social Media Pack,3,3,0,0,55.47,13.39,4.0,14.52,11.65,12.83,7.0,89.8,61.8,68.82
2022-10-02,UI Component Set,4,3,0,1,61.32,61.16,12.0,57.3,0.0,57.3,5.0,286.5,226.5,79.06
2022-10-07,Graphic Bundle Pro,0,3,0,0,69.09,24.44,8.0,28.93,6.51,27.05,8.0,216.37,152.37,70.42
2022-10-05,Logo Template Pack,1,3,0,0,41.57,19.38,5.0,18.55,0.0,18.55,4.0,74.2,54.2,73.05
2022-10-09,Mockup Studio Kit,2,3,0,1,35.94,30.29,10.0,32.45,9.62,29.33,6.0,175.97,115.97,65.9
2022-10-08,Social Media Pack,3,3,0,1,37.95,11.68,4.0,12.62,10.21,11.33,6.0,67.99,43.99,64.7
2022-10-10,UI Component Set,4,3,0,0,35.83,42.66,12.0,43.05,9.86,38.81,5.0,194.03,134.03,69.08
2022-10-10,Graphic Bundle Pro,0,3,0,0,31.82,23.76,8.0,24.27,4.2,23.25,5.0,116.25,76.25,65.59
2022-10-10,Logo Template Pack,1,3,0,0,44.19,17.52,5.0,17.82,9.49,16.13,6.0,96.77,66.77,69.0
2022-10-13,Mockup Studio Kit,2,3,0,0,36.13,29.28,10.0,31.98,1.41,31.53,5.0,157.65,107.65,68.28
2022-10-15,Social Media Pack,3,3,0,1,27.7,17.36,4.0,14.84,11.2,13.18,3.0,39.53,27.53,69.64
2022-10-12,UI Component Set,4,3,0,0,34.11,47.68,12.0,45.23,0.0,45.23,3.0,135.69,99.69,73.47
2022-10-17,Graphic Bundle Pro,0,3,0,0,23.9,23.74,8.0,23.34,10.98,20.78,5.0,103.89,63.89,61.5
2022-10-15,Logo Template Pack,1,3,0,1,58.15,22.66,5.0,21.45,0.0,21.45,5.0,107.25,82.25,76.69
2022-10-17,Mockup Studio Kit,2,3,0,0,39.66,44.23,10.0,40.0,0.0,40.0,5.0,200.0,150.0,75.0
2022-10-16,Social Media Pack,3,3,0,1,33.4,16.57,4.0,14.79,0.0,14.79,3.0,44.37,32.37,72.95
2022-10-21,UI Component Set,4,3,0,0,22.87,55.72,12.0,47.04,15.28,39.85,3.0,119.56,83.56,69.89
2022-10-18,Graphic Bundle Pro,0,3,0,0,45.87,36.29,8.0,32.17,0.0,32.17,4.0,128.68,96.68,75.13
2022-10-21,Logo Template Pack,1,3,0,0,54.94,17.0,5.0,18.38,4.0,17.64,6.0,105.87,75.87,71.66
2022-10-22,Mockup Studio Kit,2,3,0,1,65.6,42.34,10.0,43.1,9.86,38.85,7.0,271.95,201.95,74.26
2022-10-21,Social Media Pack,3,3,0,0,41.88,12.9,4.0,13.46,4.51,12.85,5.0,64.26,44.26,68.88
2022-10-25,UI Component Set,4,3,0,0,48.65,40.57,12.0,44.52,0.48,44.31,6.0,265.84,193.84,72.92
2022-10-23,Graphic Bundle Pro,0,3,0,1,62.98,22.51,8.0,27.26,7.05,25.34,8.0,202.71,138.71,68.43
2022-10-27,Logo Template Pack,1,3,0,0,59.25,17.11,5.0,18.76,7.51,17.35,7.0,121.46,86.46,71.18
2022-10-27,Mockup Studio Kit,2,3,0,0,35.8,31.25,10.0,32.91,11.49,29.13,5.0,145.64,95.64,65.67
2022-10-26,Social Media Pack,3,3,0,0,45.06,13.55,4.0,13.98,9.62,12.64,5.0,63.18,43.18,68.34
2022-10-27,UI Component Set,4,3,0,0,45.02,39.53,12.0,43.29,13.92,37.26,6.0,223.58,151.58,67.8
2022-10-29,Graphic Bundle Pro,0,3,0,1,75.69,32.46,8.0,33.71,11.59,29.8,8.0,238.42,174.42,73.16
2022-11-01,Logo Template Pack,1,3,0,0,68.44,24.37,5.0,23.09,0.0,23.09,5.0,115.45,90.45,78.35
2022-11-02,Mockup Studio Kit,2,3,0,0,50.9,42.28,10.0,40.78,0.0,40.78,5.0,203.9,153.9,75.48
2022-11-03,Social Media Pack,3,3,0,0,73.23,13.74,4.0,15.76,2.9,15.3,7.0,107.12,79.12,73.86
2022-11-01,UI Component Set,4,3,0,0,55.16,62.23,12.0,56.63,0.0,56.63,4.0,226.52,178.52,78.81
2022-11-03,Graphic Bundle Pro,0,3,0,0,40.99,23.28,8.0,25.09,8.74,22.9,6.0,137.38,89.38,65.06
2022-11-04,Logo Template Pack,1,3,0,0,76.39,18.01,5.0,20.51,14.77,17.48,9.0,157.33,112.33,71.4
2022-11-08,Mockup Studio Kit,2,3,0,0,72.71,42.13,10.0,44.11,13.2,38.29,8.0,306.3,226.3,73.88
2022-11-08,Social Media Pack,3,3,0,0,58.49,11.56,4.0,13.79,1.3,13.61,7.0,95.28,67.28,70.61
2022-11-10,UI Component Set,4,3,0,0,50.7,58.65,12.0,53.96,0.0,53.96,4.0,215.84,167.84,77.76
2022-11-08,Graphic Bundle Pro,0,3,0,0,62.32,35.14,8.0,33.5,0.0,33.5,5.0,167.5,127.5,76.12
2022-11-11,Logo Template Pack,1,3,0,0,41.12,24.68,5.0,21.17,0.0,21.17,4.0,84.68,64.68,76.38
2022-11-10,Mockup Studio Kit,2,3,0,0,49.85,43.53,10.0,41.24,0.0,41.24,4.0,164.96,124.96,75.75
2022-11-10,Social Media Pack,3,3,0,0,35.53,13.91,4.0,13.59,0.0,13.59,3.0,40.77,28.77,70.57
2022-11-12,UI Component Set,4,3,0,1,43.46,42.78,12.0,44.61,9.73,40.27,7.0,281.89,197.89,70.2
2022-11-15,Graphic Bundle Pro,0,3,0,0,50.17,26.91,8.0,27.97,7.06,26.0,6.0,155.97,107.97,69.22
2022-11-13,Logo Template Pack,1,3,0,1,75.25,21.89,5.0,22.36,4.29,21.4,6.0,128.4,98.4,76.64
2022-11-14,Mockup Studio Kit,2,3,0,0,76.13,45.85,10.0,46.5,13.73,40.12,7.0,280.81,210.81,75.07
2022-11-17,Social Media Pack,3,3,0,0,42.2,13.53,4.0,13.8,7.84,12.72,5.0,63.59,43.59,68.55
2022-11-20,UI Component Set,4,3,0,1,61.86,61.71,12.0,57.68,0.0,57.68,5.0,288.4,228.4,79.2
2022-11-20,Graphic Bundle Pro,0,3,0,1,84.56,30.23,8.0,33.62,11.04,29.91,8.0,239.27,175.27,73.25
2022-11-21,Logo Template Pack,1,3,0,0,53.8,17.27,5.0,18.42,12.26,16.16,7.0,113.13,78.13,69.06
2022-11-19,Mockup Studio Kit,2,3,0,1,47.34,37.97,10.0,38.07,2.16,37.25,6.0,223.49,163.49,73.15
2022-11-24,Social Media Pack,3,3,0,0,21.88,19.39,4.0,15.51,7.8,14.3,2.0,28.6,20.6,72.03
2022-11-23,UI Component Set,4,3,0,0,36.32,49.35,12.0,46.49,0.0,46.49,5.0,232.45,172.45,74.19
2022-11-26,Graphic Bundle Pro,0,3,1,1,84.07,24.34,8.0,30.62,9.68,27.66,10.0,276.56,196.56,71.07
2022-11-23,Logo Template Pack,1,3,0,0,39.08,23.46,5.0,20.4,0.0,20.4,4.0,81.6,61.6,75.49
2022-11-24,Mockup Studio Kit,2,3,0,0,73.97,32.36,10.0,39.42,13.84,33.96,9.0,305.68,215.68,70.56
2022-11-28,Social Media Pack,3,3,0,0,50.92,16.62,4.0,15.87,0.0,15.87,4.0,63.48,47.48,74.8
2022-11-29,UI Component Set,4,3,0,0,31.78,38.96,12.0,40.41,1.67,39.74,5.0,198.68,138.68,69.8
2022-11-27,Graphic Bundle Pro,0,3,0,1,95.68,25.76,8.0,32.68,9.69,29.51,9.0,265.62,193.62,72.89
2022-12-01,Logo Template Pack,1,0,0,0,52.35,19.29,5.0,19.32,0.83,19.16,6.0,114.96,84.96,73.9
2022-12-02,Mockup Studio Kit,2,0,0,0,88.32,39.12,10.0,45.04,2.93,43.72,8.0,349.76,269.76,77.13
2022-12-01,Social Media Pack,3,0,0,0,70.19,16.01,4.0,16.72,10.81,14.91,7.0,104.39,76.39,73.18
2022-12-03,UI Component Set,4,0,0,1,89.13,56.17,12.0,60.26,5.91,56.7,7.0,396.89,312.89,78.84
2022-12-06,Graphic Bundle Pro,0,0,0,0,58.71,35.66,8.0,33.34,0.0,33.34,5.0,166.7,126.7,76.0
2022-12-04,Logo Template Pack,1,0,0,1,86.43,16.38,5.0,20.46,11.69,18.07,10.0,180.68,130.68,72.33
2022-12-05,Mockup Studio Kit,2,0,0,0,42.69,40.92,10.0,38.82,0.0,38.82,5.0,194.1,144.1,74.24
2022-12-05,Social Media Pack,3,0,0,0,47.91,11.39,4.0,13.07,2.99,12.68,6.0,76.08,52.08,68.45
2022-12-10,UI Component Set,4,0,0,1,78.7,55.34,12.0,57.79,2.69,56.24,7.0,393.65,309.65,78.66
2022-12-08,Graphic Bundle Pro,0,0,0,0,47.69,32.26,8.0,30.36,0.0,30.36,4.0,121.44,89.44,73.65
2022-12-11,Logo Template Pack,1,0,0,1,62.67,17.74,5.0,19.33,13.17,16.78,7.0,117.49,82.49,70.21
2022-12-11,Mockup Studio Kit,2,0,0,1,94.15,32.76,10.0,42.77,11.13,38.01,10.0,380.1,280.1,73.69
2022-12-12,Social Media Pack,3,0,0,0,17.36,17.4,4.0,14.24,8.27,13.06,2.0,26.12,18.12,69.37
2022-12-11,UI Component Set,4,0,0,1,57.23,44.14,12.0,47.99,11.19,42.62,7.0,298.34,214.34,71.84
2022-12-15,Graphic Bundle Pro,0,0,0,0,35.44,29.84,8.0,27.73,0.0,27.73,4.0,110.92,78.92,71.15
2022-12-14,Logo Template Pack,1,0,0,0,38.53,22.8,5.0,20.03,0.0,20.03,4.0,80.12,60.12,75.04
2022-12-15,Mockup Studio Kit,2,0,0,0,55.99,33.35,10.0,37.11,4.11,35.58,7.0,249.09,179.09,71.9
2022-12-17,Social Media Pack,3,0,0,1,52.9,17.87,4.0,16.61,0.0,16.61,4.0,66.44,50.44,75.92
2022-12-20,UI Component Set,4,0,0,0,66.79,46.93,12.0,51.26,8.03,47.14,7.0,330.01,246.01,74.55
2022-12-21,Graphic Bundle Pro,0,0,0,0,78.17,34.57,8.0,35.05,1.14,34.65,6.0,207.9,159.9,76.91
2022-12-21,Logo Template Pack,1,0,0,0,60.36,21.65,5.0,21.11,0.0,21.11,5.0,105.55,80.55,76.31
2022-12-19,Mockup Studio Kit,2,0,0,0,68.36,31.09,10.0,37.91,11.5,33.55,9.0,301.95,211.95,70.19
2022-12-24,Social Media Pack,3,0,0,1,46.4,17.97,4.0,16.27,0.0,16.27,4.0,65.08,49.08,75.41
2022-12-23,UI Component Set,4,0,0,0,68.06,60.7,12.0,58.39,0.0,58.39,6.0,350.34,278.34,79.45
2022-12-24,Graphic Bundle Pro,0,0,0,1,68.95,35.21,8.0,34.3,0.0,34.3,5.0,171.5,131.5,76.68
2022-12-25,Logo Template Pack,1,0,1,1,97.7,15.48,5.0,20.86,12.33,18.29,9.0,164.59,119.59,72.66
2022-12-25,Mockup Studio Kit,2,0,1,1,100.0,30.74,10.0,42.67,9.1,38.79,11.0,426.66,316.66,74.22
2022-12-25,Social Media Pack,3,0,1,1,100.0,16.01,4.0,18.5,0.1,18.48,7.0,129.37,101.37,78.36
2022-12-28,UI Component Set,4,0,0,0,58.2,39.37,12.0,45.79,6.77,42.69,8.0,341.52,245.52,71.89
2022-12-28,Graphic Bundle Pro,0,0,0,0,57.84,27.42,8.0,29.12,0.67,28.92,5.0,144.62,104.62,72.34
2022-12-30,Logo Template Pack,1,0,0,0,79.09,22.25,5.0,22.84,12.72,19.93,8.0,159.48,119.48,74.92
2022-12-30,Mockup Studio Kit,2,0,0,0,55.78,38.35,10.0,39.58,8.48,36.22,7.0,253.57,183.57,72.39
2022-12-30,Social Media Pack,3,0,0,0,53.15,16.14,4.0,15.76,0.0,15.76,6.0,94.56,70.56,74.62
2023-01-01,UI Component Set,4,0,1,1,42.03,38.51,12.0,42.19,6.22,39.57,6.0,237.39,165.39,69.67
2022-01-02,Graphic Bundle Pro,0,0,0,1,36.85,25.09,8.0,25.52,6.61,23.83,6.0,143.0,95.0,66.43
